,321100,321200,321910,3219A0,327100,327200,327310,327320,327330,327390,327400,327910,327991,327992,327993,327999,331110,331200,331313,33131B,331410,331420,331490,331510,331520,332114,33211A,332119,332200,332310,332320,332410,332420,332430,332500,332600,332710,332720,332800,332913,33291A,332991,332996,33299A,332999,333111,333112,333120,333130,333242,33329A,333314,333316,333318,333414,333415,333413,333511,333514,333517,33351B,333611,333612,333613,333618,333912,333914,333920,333991,333993,333994,33399A,33399B,334111,334112,334118,334210,334220,334290,334413,334418,33441A,334510,334511,334512,334513,334514,334515,334516,334517,33451A,334300,334610,335110,335120,335210,335220,335311,335312,335313,335314,335911,335912,335920,335930,335991,335999,336111,336112,336120,336211,336212,336213,336214,336310,336320,336350,336360,336370,336390,3363A0,336411,336412,336413,336414,33641A,336500,336611,336612,336991,336992,336999,337110,337121,337122,337127,33712N,337215,33721A,337900,339112,339113,339114,339115,339116,339910,339920,339930,339940,339950,339990,311111,311119,311210,311221,311225,311224,311230,311300,311410,311420,311513,311514,31151A,311520,311615,31161A,311700,311810,3118A0,311910,311920,311930,311940,311990,312110,312120,312130,312140,312200,313100,313200,313300,314110,314120,314900,315000,316000,322110,322120,322130,322210,322220,322230,322291,322299,323110,323120,324110,324121,324122,324190,325110,325120,325130,325180,325190,325211,3252A0,325411,325412,325413,325414,325310,325320,325510,325520,325610,325620,325910,3259A0,326110,326120,326130,326140,326150,326160,326190,326210,326220,326290,total
334418,72,24,51,63,4,18,11,63,10,19,6,3,,17,13,2,171,27,2,32,68,18,17,15,27,27,28,25,26,141,40,37,21,44,60,9,81,85,161,9,125,22,12,42,31,34,24,45,116,37,241,9,9,404,9,36,9,18,56,24,27,126,7,15,45,27,72,127,5,6,2,15,83,123,174,88,16,820,95,56,1613,550,285,295,89,94,207,203,370,16,158,22,1,1,23,6,4,9,12,38,117,16,1,10,159,7,527,2,12,22,38,7,2,43,68,62,113,50,91,229,123,30,41,11,,3,8,71,39,7,0,13,55,23,6,32,35,32,53,17,113,55,77,3,,2,55,10,10,147,76,,,,,,,,,,,,,,,,,,,,,,,,,368,49,9,,38,4,8,15,15,12,27,1,10,7,130,148,212,131,20,60,20,143,12,15,1,22,9,13,5,22,8,86,78,25,1,0,0,,11,9,60,76,112,88,20,169,147,42,13,38,14,,221,42,14,9,18510
33441A,24,3,9,7,0,3,2,12,1,3,0,,0,3,2,0,30,6,0,6,5,4,2,5,4,5,3,4,11,24,17,7,4,5,9,1,11,13,24,2,21,3,2,1,4,163,5,110,36,170,155,22,13,189,2,80,32,3,18,32,39,20,1,2,98,26,77,202,1,1,17,80,14,24,113,66,88,478,64,192,702,1496,620,1311,99,94,63,79,129,408,91,44,0,0,4,4,14,10,14,42,77,3,0,1,31,1,769,1,10,6,6,1,0,5,80,1639,1297,12,22,561,207,27,26,101,0,1,2,9,7,1,0,3,9,6,0,5,4,5,6,4,103,48,,0,,0,8,2,1,20,15,4,7,,2,0,15,1,12,7,8,16,18,21,3,6,14,0,7,10,22,26,16,17,9,127,3,1,2,49,0,1,2,3,2,3,,0,2,9,11,21,21,2,9,3,14,2,23,,11,2,4,7,4,3,80,36,4,1,0,0,2,2,1,11,15,32,11,4,28,21,6,2,5,2,1,105,5,2,,25321
334510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,,0,0,,,,,,0,,,,,,,,,,,,,,,,393,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,223,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31310
334511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4919,150,35,314,28,,1779,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49918
334512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,34,186,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857
334513,,,,,4,,1,,,,4,,,,,,,,,,,,,,,,,,2,,,,,,,,69,,1008,,,,,,52,,,3,5,,,,1,1,,4,,,,2,2,,,,1,,3,,,,,26,,0,,0,,,,28,,,,308,,312,426,,,,,,,,,,,,,,47,,,,,,3,1,1,1,,,,,2,2,3,,,4,2,1,8,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5,,,,,74,8,4,,,,3,15,,480,23,64,,,1,,,,,,,,,,2,,,,,,,335,,,,10342
334514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,148,30,,,,,,,,,,,,,4,,,,,,,226,687,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,416,322,,,,,,,,,,,,,,,,,,,,,,,,5136
334515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,172,49,,,,,,,,,,,,,,,5,21,266,54,120,22,223,,1240,15,245,234,720,325,,26,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11229
334516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,15534
334517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8962
33451A,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,289,,,,,,,437,,,,,26,122,,,,7,,,,,,,,,0,,,,,,0,,,,,0,1135,44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002
334300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,5,,17,,3,,,,,,,,159,,,,,,,,,,,,,,,0,197,1571,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3097
334610,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,10,3,1,,,,,,,,26,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1927
335110,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,1,,,,1,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,211,442,,1,,0,,,,,,,,,17,79,6,1,1,,,,101,,,,1,1,,3,,,,,,,,,,,,0,,,,,,2,0,,,,,,,,1,1,,,,,,,0,1,0,0,1,1,0,1,,,,0,1,5,,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,,,,0,0,,,,1381
335120,,,,126,,,,,,,,,,,,,9,23,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,7,,,1,,,,1,1,,,,50,,1,,,,,1,,,,1,,,,5,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,109,,2,,,1,,,,54,0,,2,,,,135,,25,12,,,,,,,,,26,,,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,11,31,,,,48,,,,11520
335210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,,,3311
335220,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20478
335311,,,16,,,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,194,,,,5,3,1,16,,,1,,10,,27,2,3,4,,,,,3,3,26,,17,3,6,,,,,,2,,,1,1,8,,,1,1,6,1,91,1,,,,254,1,3,6,5,,,,,,,,,,,,,,,,,3,,,,2,1,,7,,,,,,,,4,,,,,,,,,,1,1,,,,,,,,80,2,,,,,,,1,1,0,0,0,0,0,0,,,,0,0,2,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,24,0,2,0,,0,0,,,,,0,,,,,5205
335312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,23,,353,,,,226,11,,,164,131,12,121,50,30,427,3,15,205,52,978,251,,,121,114,253,12,20,70,434,1005,233,96,37,,71,202,,2,7,14,20,10,30,1,23,10,150,0,9,6,9,51,1,103,,,,,246,492,,1755,,,,,,,,24,,,0,,,,,4,4,9,,,98,3,195,11,,16,,12,207,61,,,,,,,,,,,,162,142,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8965
335313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,1,2,4,,,,0,,1,0,,,1,1,,,,88,,1,4,,,,3,,,,2,,,,8,,,,2,,,,,,,,,,,,,,,,233,140,,,,,,,,,,,,,,,1,,,,45,1,,3,,,,127,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,18,11163
335314,16,10,29,6,0,5,2,35,3,7,1,1,,8,4,1,85,45,1,21,13,9,9,4,,16,8,9,34,68,59,17,10,,24,4,21,25,63,5,50,8,6,6,11,18,18,137,34,45,584,11,,12,4,271,8,3,56,201,182,67,2,5,3,86,358,950,2,201,98,226,31,,0,1,0,4,53,3,48,50,16,6,1,49,24,210,70,1,54,1,0,0,9,10,86,4,83,429,1365,24,0,5,54,2,7,,,21,,5,1,27,50,8,79,30,34,223,31,,42,,,4,10,59,23,,,9,17,4,2,8,4,11,9,8,10,7,11,0,,1,,2,3,38,25,6,35,,12,2,46,8,37,19,,50,87,58,,35,92,,43,55,46,,,46,,341,15,4,,,1,3,6,7,4,7,0,0,,72,70,118,58,,37,8,61,1,53,,10,4,,4,9,268,34,199,10,4,2,1,7,5,1,,34,36,,9,110,11,7,2,11,71,,4,,2,,10662
335911,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,167,,,,,,,,,,,,,,,,,,,,293,118,,,,,14,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,87,1487,75,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7434
335912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,1,,0,,,,,,0,,,,1,,,,,,,0,,,,,,,,12,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
335920,,,,,,,,,,,,,,,,,26,,,2,,108,47,,,,,,4,,6,,,,45,78,38,,,110,348,,,3,45,3,,5,9,3,2,,,178,,46,8,,,4,3,,,,226,,6,,3,,,4,,,,5,4,62,9,6,12,74,77,122,1,12,8,14,14,31,89,2,,,13,,2,33,29,,,,,285,125,,32,,,0,263,,,,28,115,124,16,347,145,60,130,15,62,,,,,,,,,,,,,,,,,,7,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,11261
335930,,,,10,,6,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,6,,,,,154,,107,29,,,3,2,,,,157,,4,,,,,7,,2,3,7,0,25,9,29,15,105,,16,7,36,4,59,70,,57,5,,,242,51,555,22,,,,,,10,527,,226,,,,,,1,59,84,306,516,,,598,132,487,10,,,,,,,,,,,,,,,,,,150,77,,1,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,12979
335991,,,,15,,,,,,,,,,,,,375,53,24,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,63,,,12,,,,,,,,,,,,,,,,240,1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,,,72,,,,,,,,,,,,,,,,,,,65,,,,,,3299
335999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,497,,3,3,,,44,30,,,,130,1,1,,,,1,507,,106,16,39,3,1,,33,0,0,157,90,0,1,0,1,3,,3,0,,,1,1,1,77,8,,,,,,11,,161,,,,,,0,7,1,10,5,,,8,1,,2,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,0,1,0,,,,0,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,10755
336111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32781
336112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215421
336120,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,24,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844,561,102,17,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29382
336211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,2893,13,462,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10556
336212,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10606
336213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6185
336214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,2142,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16179
336310,9,7,5,5,0,0,4,27,2,7,1,,,4,,,,1,,1,,,1,2,,,,,,9,5,,1,,,,2,0,6,,2,,,,,53,792,278,116,1,3,,,,,1,,,2,1,2,15,,,1582,2,3,54,,,,4,,,,,,,,,,,1,,,0,,,2,,,,,,,,,,514,,1,,,,3,,,3577,15145,501,,,0,2,8,4,268,2,,14,18,,34,,,,1,1,1065,,,720,2,,,,,,4,,2,1,,1,,,,,,4,2,1,2,,,,3,2,,2,1,21,32,4,9,2,5,,56,2,5,,17,6,2,95,8,1,9,,,,,,,,,,,7,6,12,3,,,,11,,,,,,,,,,2,,,2,1,1,,0,0,,3,3,1,,1,,,,,,,3,,,,38178
336320,21,,9,8,,,2,38,2,11,2,,,,,1,17,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,1092,73,285,1,,,,,2,,5,,,,1,1,176,,,100,,1,,,,,1,,2,0,0,,180,10,2,0,55,2,63,0,3,5,18,10,3,25,3,,,,,,,,,,,,,,,4,486,3269,350,220,151,0,35,1064,2898,958,,13,359,601,,4,,,,,109,,,,16,,11,3,,,,,,,0,,,,,,,,,1,,3,,,,4,,,,,5,1,4,,2,8,,31,,,,,,6,22,2,,,,,,,1,,,,,,17,16,5,,,,,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,4,,,1,23963
336350,22,8,8,7,0,1,4,32,4,9,3,,,5,1,1,13,2,0,4,,1,1,2,,3,,1,1,15,11,3,2,,2,,4,1,9,,3,2,,,1,261,293,946,9,1,6,,,1,,2,,1,3,1,3,,1,,1,2,4,4,0,,,5,,,,,,1,,1,0,,2,1,,1,,,2,,,,,,,,,,0,,1,,,,4,,,1618,14962,2653,164,7,0,1,2435,8,32,3,2,7,901,2,,1,,,1,4,3,,,1,4,14,4,2,,3,10,2,4,4,,1,,,2,0,,7,2,1,4,,1,0,6,2,1,2,3,38,56,37,14,4,3,0,91,2,29,,38,17,5,152,12,2,12,27,0,,,1,,,,,1,10,10,16,5,1,2,1,17,1,38,,3,1,1,,,1,3,1,,3,2,1,11,0,1,3,4,5,1,,2,2,,,1,,,6,2,,,41482
336360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,19567,3078,395,13,,,,,,7846,,,,575,,6,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,30523
336370,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,26132,197,383,2,0,,705,106,173,5,589,2560,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,35554
336390,497,219,133,684,1,24,14,186,12,34,4,,,26,17,5,245,83,3,66,,37,9,56,29,,,38,24,234,145,,40,24,92,,97,23,164,,111,33,,,39,301,39,1080,162,,185,,,178,,80,283,,,27,14,115,1,,266,54,133,760,8,,,129,,4,4,5,7,175,,22,1,38,70,109,,20,,55,56,,,4,0,,,,,,21,,48,32,,15,120,,,1547,6985,1130,405,1817,25,2625,1181,483,2178,140,211,9623,570,865,,39,,,21,89,94,,,416,89,99,3,43,31,61,39,39,238,124,,5,,3,80,9,,198,70,,190,,53,11,3,36,,69,128,398,452,20,8,139,93,0,50,77,11,,12,165,,1714,78,1,7,30,11,11,,39,,,1,,3,229,287,505,161,,,,109,,,50,81,22,,,,34,205,226,,2,1,8,8,3,12,137,162,341,89,,122,136,,,,,,343,1,,,61210
3363A0,31,,4,60,,0,3,23,1,9,1,,,4,,0,3,1,,2,,,0,4,,,,,,5,3,,2,,2,,2,1,8,,,1,,,1,513,326,552,42,,7,,,,,1,,,,1,2,,,,1,3,3,5,,,,6,,,,,,1,,0,0,,2,,,0,,,,,,,,,,,,,0,,1,,,,,,,802,4940,816,236,212,2,302,1333,4,3399,2,,706,1490,4,,1,,,1,,,,,44,2,,,1,,,3,2,3,3,,1,,,2,,,10,,,1,7,,,2,,,,1,21,26,11,6,2,3,,46,10,7,,,,,82,6,2,7,,,,,,,,,,,7,4,9,,,,,6,,5,,,,,,,1,2,,,2,1,1,9,,,,2,6,1,,,1,,,,,,,,,,25339
336411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3392,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134840
336412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6289,13810,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43359
336413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17485,1560,7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40746
336414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17616
33641A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433,3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7324
336500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12655
